id,created_at,updated_at,business_id,business_name,business_address,business_category,business_web_url,business_img_url,business_detailed_url,business_phone,business_fax,business_hours,business_stars,business_customer_reviews,business_bbb_rating,business_accredited_date,business_social_media,business_years,business_started_date,parse_date,business_contact_information,business_management
149,2024-02-28 15:31:34,2024-02-28 15:31:34,11261000090370,Raw Strength Apparel,"{'full_address': 'Peoria, AZ, 85345-5647', 'country': 'Canada', 'region': 'AZ', 'city': 'Peoria', 'street': None, 'postal_code': '85345-5647'}",Athletic Apparel,https://raw-strength-apparel-llc.business.site/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/peoria/profile/athletic-apparel/raw-strength-apparel-1126-1000090370,6233412605,,,,,A,,"{""facebook"": ""https://www.facebook.com/rawstrengthapparel.shop/""}",4,12/4/2019,28/02/2024,"[{""name"": ""Ms. Irene Haro"", ""position"": ""Owner""}, {""name"": ""Ms. Irene Haro"", ""position"": ""Owner""}]","[{""name"": ""Ms. Irene Haro"", ""position"": ""Owner""}]"
150,2024-02-28 15:31:34,2024-02-28 15:31:34,112615006590,Southwest Model Search,"{'full_address': '1791 W. University Drive #160, Tempe, AZ, 85281', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': '1791 W. University Drive #160', 'postal_code': '85281'}",Talent Agencies,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/talent-agencies/southwest-model-search-1126-15006590,4805578990,,,,,NR,,,,6/1/2005,28/02/2024,"[{""name"": ""Mr. Tom Preston"", ""position"": ""Owner""}, {""name"": ""Mr. Tom Preston"", ""position"": ""Owner""}]","[{""name"": ""Mr. Tom Preston"", ""position"": ""Owner""}, {""name"": ""Ms. Kerry Allan"", ""position"": ""Owner""}]"
151,2024-02-28 15:31:34,2024-02-28 15:31:34,11261000030800,Westgate Collision Center,"{'full_address': '7535 W Carol Ave Ste 1, Peoria, AZ, 85345-6602', 'country': 'Canada', 'region': 'AZ', 'city': 'Peoria', 'street': '7535 W Carol Ave Ste 1', 'postal_code': '85345-6602'}",Auto Body Repair and Painting,http://www.westgatecollision.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/peoria/profile/auto-body-repair-and-painting/westgate-collision-center-1126-1000030800,6234860216,6234862287,,,,A,,,14,11/18/2009,28/02/2024,"[{""name"": ""Mr. Kerry Nalls"", ""position"": ""Member""}, {""name"": ""Mr. Dominck Sansone"", ""position"": ""Member""}, {""name"": ""Mr. Kerry Nalls"", ""position"": ""Member""}]","[{""name"": ""Mr. Kerry Nalls"", ""position"": ""Member""}, {""name"": ""Mr. Dominck Sansone"", ""position"": ""Member""}]"
152,2024-02-28 15:31:34,2024-02-28 15:31:34,112634003630,Southwestern Shade LLC,"{'full_address': 'P.O. Box 8023, Scottsdale, AZ, 85252', 'country': 'Canada', 'region': 'AZ', 'city': 'Scottsdale', 'street': 'P.O. Box 8023', 'postal_code': '85252'}",Awnings,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/scottsdale/profile/awnings/southwestern-shade-llc-1126-34003630,6026902581,4802197689,,,,A,,,20,9/1/2003,28/02/2024,"[{""name"": ""Mr. Anthony C. Cholewa"", ""position"": ""Managing Member""}, {""name"": ""Mr. Anthony C. Cholewa"", ""position"": ""Managing Member""}]","[{""name"": ""Mr. Anthony C. Cholewa"", ""position"": ""Managing Member""}]"
153,2024-02-28 15:31:34,2024-02-28 15:31:34,11261000044695,Evelina Skin,"{'full_address': 'Scottsdale, AZ, 85260-6993', 'country': 'Canada', 'region': 'AZ', 'city': 'Scottsdale', 'street': None, 'postal_code': '85260-6993'}",Skin Care,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/scottsdale/profile/skin-care/evelina-skin-1126-1000044695,8777243344,,,,,A,,,,,28/02/2024,,
154,2024-02-28 15:31:34,2024-02-28 15:31:34,11261000101577,Nations Solar Source LLC,"{'full_address': '14500 N Northsight Blvd Ste 315, Scottsdale, AZ, 85260-3663', 'country': 'Canada', 'region': 'AZ', 'city': 'Scottsdale', 'street': '14500 N Northsight Blvd Ste 315', 'postal_code': '85260-3663'}",Solar Energy Products,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/scottsdale/profile/solar-energy-products/nations-solar-source-llc-1126-1000101577,8889004765,,,,,A ,,,2,2/7/2022,28/02/2024,"[{""name"": ""Mr. Craig Mattson"", ""position"": ""Owner ""}, {""name"": ""Mr. Tom Pope"", ""position"": ""Chief Technology Officer""}]","[{""name"": ""Mr. Craig Mattson"", ""position"": ""Owner ""}, {""name"": ""Mr. Tom Pope"", ""position"": ""Chief Technology Officer""}]"
155,2024-02-28 15:31:34,2024-02-28 15:31:34,11261000075600,"Associate Tax Services, LLC","{'full_address': '3141 S McClintock STE 9, Tempe, AZ, 85282', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': '3141 S McClintock STE 9', 'postal_code': '85282'}",Tax Consultant,https://www.associatetax.com/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/tax-consultant/associate-tax-services-llc-1126-1000075600,4808970606,,,,,A,,,10,10/22/2013,28/02/2024,"[{""name"": ""Ms. Debra Greer"", ""position"": ""Member""}, {""name"": ""Ms. Debra Greer"", ""position"": ""Member""}]","[{""name"": ""Ms. Debra Greer"", ""position"": ""Member""}]"
156,2024-02-28 15:31:34,2024-02-28 15:31:34,11261000023519,Kinsley & Associates,"{'full_address': '2131 E. Broadway Road Ste. 10, Tempe, AZ, 85282', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': '2131 E. Broadway Road Ste. 10', 'postal_code': '85282'}",Tax Return Preparation,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/tax-return-preparation/kinsley-associates-1126-1000023519,4809660849,,,,,NR,,,,,28/02/2024,,
157,2024-02-28 15:31:35,2024-02-28 15:31:35,11263000313,Rick Hall's Auto Doctor Inc.,"{'full_address': '8225 E. Butherus Drive #4, Scottsdale, AZ, 85260-2519', 'country': 'Canada', 'region': 'AZ', 'city': 'Scottsdale', 'street': '8225 E. Butherus Drive #4', 'postal_code': '85260-2519'}",Auto Repair,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/scottsdale/profile/auto-repair/rick-halls-auto-doctor-inc-1126-3000313,4809985966,,,,,NR,,,,8/23/1988,28/02/2024,"[{""name"": ""Mr. Harvey L. Plant"", ""position"": ""President""}, {""name"": ""Mr. Harvey L. Plant"", ""position"": ""President""}]","[{""name"": ""Mr. Harvey L. Plant"", ""position"": ""President""}, {""name"": ""Mr. Harvey Plant"", ""position"": ""Secretary""}, {""name"": ""Mr. Roy Coppinger"", ""position"": ""Treasurer""}, {""name"": ""Mr. Mike Stevens"", ""position"": ""Manager""}]"
158,2024-02-28 15:31:35,2024-02-28 15:31:35,117233528,Big Way Surplus,"{'full_address': '5202 50 ave, Athabasca, AB, T9S 1S8', 'country': 'Canada', 'region': 'AB', 'city': 'Athabasca', 'street': '5202 50 ave', 'postal_code': 'T9S 1S8'}",Retail Stores,https://www.facebook.com/Big-Way-Surplus-335181569899167/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/ca/ab/athabasca/profile/retail-stores/big-way-surplus-0117-233528,7806751212,7806753669,,,,A,,,11,13/7/2012,28/02/2024,"[{""name"": ""Lestat Schraven""}, {""name"": ""Lestat Schraven""}]","[{""name"": ""Lestat Schraven""}]"
159,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000029565,Definitive Detail,"{'full_address': 'Valleywide, Peoria, AZ, 85345', 'country': 'Canada', 'region': 'AZ', 'city': 'Peoria', 'street': 'Valleywide', 'postal_code': '85345'}",Auto Detailing,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/peoria/profile/auto-detailing/definitive-detail-1126-1000029565,4802490492,,,,,A,,"{""facebook"": ""https://www.facebook.com/pages/Definitive-Detail/462632203774638""}",11,10/26/2012,28/02/2024,"[{""name"": ""Mr. Stephan Tyler"", ""position"": ""Manager""}, {""name"": ""Mr. Stephan Tyler"", ""position"": ""Manager""}]","[{""name"": ""Mr. Stephan Tyler"", ""position"": ""Manager""}]"
160,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000118101,Southwest Auto Appraisal,"{'full_address': '10128 W Remuda Dr, Peoria, AZ, 85383-9781', 'country': 'Canada', 'region': 'AZ', 'city': 'Peoria', 'street': '10128 W Remuda Dr', 'postal_code': '85383-9781'}",Appraiser,http://Swautoappraisal.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/peoria/profile/appraiser/southwest-auto-appraisal-1126-1000118101,6027576510,,,,,A,,,3,8/7/2020,28/02/2024,"[{""name"": ""Nicholas O'Neal"", ""position"": ""Principal""}, {""name"": ""Nicholas O'Neal"", ""position"": ""Principal""}]","[{""name"": ""Nicholas O'Neal"", ""position"": ""Principal""}]"
161,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000029313,Curbed Alloy Repair,"{'full_address': '7530 W Kirby St, Peoria, AZ, 85345-8297', 'country': 'Canada', 'region': 'AZ', 'city': 'Peoria', 'street': '7530 W Kirby St', 'postal_code': '85345-8297'}",Auto Repair,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/peoria/profile/auto-repair/curbed-alloy-repair-1126-1000029313,6234186567,,,,,A,,"{""facebook"": ""https://www.facebook.com/CurbedAlloyRepair?fref=ts""}",14,1/27/2010,28/02/2024,"[{""name"": ""Mr. Justin Fink"", ""position"": ""Owner""}, {""name"": ""Mr. Justin Fink"", ""position"": ""Owner""}]","[{""name"": ""Mr. Justin Fink"", ""position"": ""Owner""}]"
162,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000102696,Dugger's Emergency Roadside Services,"{'full_address': '5720 E Mineral Rd, Tempe, AZ, 85283-4334', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': '5720 E Mineral Rd', 'postal_code': '85283-4334'}",Towing Company,https://duggerservices.com/az/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/towing-company/duggers-emergency-roadside-services-1126-1000102696,6022741506,,,,,C,,,1,10/19/2022,28/02/2024,,
163,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000003497,Cambridge Cleaners,"{'full_address': '21027 N. Cave Creek Road, Phoenix, AZ, 85024', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '21027 N. Cave Creek Road', 'postal_code': '85024'}",Dry Cleaners,http://www.cambridgecleaners.net,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/dry-cleaners/cambridge-cleaners-1126-1000003497,6028674501,,,,,A,,,12,8/23/2011,28/02/2024,"[{""name"": ""Mr. Russell Holmes"", ""position"": ""Owner""}]","[{""name"": ""Mr. Russell Holmes"", ""position"": ""Owner""}]"
164,2024-02-28 15:31:35,2024-02-28 15:31:35,1721028,Concerned Christians Canada Inc.,"{'full_address': 'RR2, C/o Jim Blake, Balzac, AB, T0M 0E0', 'country': 'Canada', 'region': 'AB', 'city': 'Balzac', 'street': 'RR2, C/o Jim Blake', 'postal_code': 'T0M 0E0'}",Religious Organizations,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/ca/ab/balzac/profile/religious-organizations/concerned-christians-canada-inc-0017-21028,4036904636,4032033370,,,,NR,,"{""facebook"": ""http://www.facebook.com/groups/concernedchristians""}",,21/2/2002,28/02/2024,"[{""name"": ""Jim Blake"", ""position"": ""National Chairman""}, {""name"": ""Jim Blake"", ""position"": ""National Chairman""}]","[{""name"": ""Jim Blake"", ""position"": ""National Chairman""}]"
165,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000059092,Professional Towing & Recovery,"{'full_address': 'Tempe, AZ, 85288-2078', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': None, 'postal_code': '85288-2078'}",Towing Company,https://protowingaz.com/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/towing-company/professional-towing-recovery-1126-1000059092,4807979922,,,1/5,2,F ,,,7,5/26/2016,28/02/2024,,
166,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000036636,Scottsdale Skin Rejuvenation,"{'full_address': '14362 N Frank Lloyd Wright Blvd Ste B102, Scottsdale, AZ, 85260-8881', 'country': 'Canada', 'region': 'AZ', 'city': 'Scottsdale', 'street': '14362 N Frank Lloyd Wright Blvd Ste B102', 'postal_code': '85260-8881'}",Skin Care,http://www.scottsdaleskinrejuvenation.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/scottsdale/profile/skin-care/scottsdale-skin-rejuvenation-1126-1000036636,4806657463,,,,,A,,{},12,9/20/2011,28/02/2024,"[{""name"": ""Ms. Margueite Mullins"", ""position"": ""Member""}, {""name"": ""Ms. Margueite Mullins"", ""position"": ""Member""}]","[{""name"": ""Ms. Margueite Mullins"", ""position"": ""Member""}]"
167,2024-02-28 15:31:35,2024-02-28 15:31:35,112615005117,Arizona Dial Tone,"{'full_address': '6115 S. Kyrene Road #103, Tempe, AZ, 85283', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': '6115 S. Kyrene Road #103', 'postal_code': '85283'}",Telephone System Dealers,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/telephone-system-dealers/arizona-dial-tone-1126-15005117,4807853943,,,,,NR,,,,,28/02/2024,,
168,2024-02-28 15:31:35,2024-02-28 15:31:35,117136944,L B Plumbing Contractors Ltd,"{'full_address': 'Athabasca, AB, T9S 2A3', 'country': 'Canada', 'region': 'AB', 'city': 'Athabasca', 'street': None, 'postal_code': 'T9S 2A3'}",Plumbing Renovation,http://www.lb-plumbing.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/ca/ab/athabasca/profile/plumbing-renovation/l-b-plumbing-contractors-ltd-0117-136944,7806754010,7806755088,,,,A,,,29,2/9/1994,28/02/2024,"[{""name"": ""Lionel Bonneville"", ""position"": ""President""}, {""name"": ""Lionel Bonneville"", ""position"": ""President""}]","[{""name"": ""Lionel Bonneville"", ""position"": ""President""}]"
169,2024-02-28 15:31:35,2024-02-28 15:31:35,11264001668,Johnnys Dry Cleaning,"{'full_address': '3414 W. Union Hills Drive #8, Phoenix, AZ, 85027', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '3414 W. Union Hills Drive #8', 'postal_code': '85027'}",Dry Cleaners,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/dry-cleaners/johnnys-dry-cleaning-1126-4001668,6235829989,,,,,NR,,,24,3/3/2000,28/02/2024,"[{""name"": ""Mr. Leo J. Hintz"", ""position"": ""Owner""}, {""name"": ""Mr. Leo J. Hintz"", ""position"": ""Owner""}]","[{""name"": ""Mr. Leo J. Hintz"", ""position"": ""Owner""}]"
170,2024-02-28 15:31:35,2024-02-28 15:31:35,11261000011344,RCA Towing,"{'full_address': 'P.O. Box 7155-0006, Tempe, AZ, 85281', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': 'P.O. Box 7155-0006', 'postal_code': '85281'}",Towing Company,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/towing-company/rca-towing-1126-1000011344,8776055625,,,,,NR,,,,,28/02/2024,,
171,2024-02-28 15:31:35,2024-02-28 15:31:35,74397260,Tiger Transmissions Automotive & Recovery,"{'full_address': '1705 Airport Rd, Opelika, AL, 36801-6030', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '1705 Airport Rd', 'postal_code': '36801-6030'}",Auto Repair,http://www.tigertransautocare.com/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/auto-repair/tiger-transmissions-automotive-recovery-0743-97260,3347376477,,,3/5,2,D,,,,,28/02/2024,"[{""name"": ""Customer Contact Owner/Manager"", ""position"": ""Manager""}, {""name"": ""Customer Contact Owner/Manager"", ""position"": ""Manager""}]",
172,2024-02-28 15:31:36,2024-02-28 15:31:36,112687002734,Pat's Cleaners,"{'full_address': '4737 E. Greenway Road, Phoenix, AZ, 85032', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '4737 E. Greenway Road', 'postal_code': '85032'}",Dry Cleaners,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/dry-cleaners/pats-cleaners-1126-87002734,6028675955,,,,,NR,,,,,28/02/2024,,
173,2024-02-28 15:31:36,2024-02-28 15:31:36,11261000017653,Regency Cleaners,"{'full_address': '4849 E. Elliot Road, Phoenix, AZ, 85044', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '4849 E. Elliot Road', 'postal_code': '85044'}",Dry Cleaners,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/dry-cleaners/regency-cleaners-1126-1000017653,4808933473,,,,,NR,,,,,28/02/2024,,
174,2024-02-28 15:31:36,2024-02-28 15:31:36,112641793,Lakota Cleaners,"{'full_address': '18631 N. 19th Avenue #158, Phoenix, AZ, 85027', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '18631 N. 19th Avenue #158', 'postal_code': '85027'}",Dry Cleaners,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/dry-cleaners/lakota-cleaners-1126-41793,,,,,,NR,,,,1/1/1993,28/02/2024,"[{""name"": ""Mr. Alan Stockett"", ""position"": ""President""}, {""name"": ""Mr. Alan Stockett"", ""position"": ""President""}]","[{""name"": ""Mr. Alan Stockett"", ""position"": ""President""}, {""name"": ""Ms. Patty Stockett"", ""position"": ""Secretary""}]"
175,2024-02-28 15:31:36,2024-02-28 15:31:36,11261000023906,"Landsman Appraisal, LLC","{'full_address': '3017 E. Beryl Avenue, Phoenix, AZ, 85028', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '3017 E. Beryl Avenue', 'postal_code': '85028'}",Real Estate Appraiser,http://www.metrophoenixappraisals.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/real-estate-appraiser/landsman-appraisal-llc-1126-1000023906,6024358359,,,,,A,,,15,12/18/2008,28/02/2024,"[{""name"": ""Mr. Darin L. Rogers"", ""position"": ""Member""}, {""name"": ""Mr. Darin L. Rogers"", ""position"": ""Member""}]","[{""name"": ""Mr. Darin L. Rogers"", ""position"": ""Member""}]"
176,2024-02-28 15:31:36,2024-02-28 15:31:36,11261000062991,Levelz Fitness,"{'full_address': '1222 W Baseline Rd Unit 155, Tempe, AZ, 85283-5967', 'country': 'Canada', 'region': 'AZ', 'city': 'Tempe', 'street': '1222 W Baseline Rd Unit 155', 'postal_code': '85283-5967'}",Training Program,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/tempe/profile/training-program/levelz-fitness-1126-1000062991,5124028043,,,,,A,,,5,1/9/2019,28/02/2024,"[{""name"": ""Mr. Corey Calliet"", ""position"": ""Director""}, {""name"": ""Mr. Corey Calliet"", ""position"": ""Director""}]","[{""name"": ""Mr. Corey Calliet"", ""position"": ""Director""}]"
177,2024-02-28 15:31:36,2024-02-28 15:31:36,112627006417,Legacy Dry Cleaners,"{'full_address': '2320 E Baseline Rd Suite 156, Phoenix, AZ, 85042', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '2320 E Baseline Rd Suite 156', 'postal_code': '85042'}",Dry Cleaners,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/dry-cleaners/legacy-dry-cleaners-1126-27006417,6022430155,,,,,NR,,,,12/1/2005,28/02/2024,"[{""name"": ""Mr. Peter Popat"", ""position"": ""Owner""}, {""name"": ""Mr. Peter Popat"", ""position"": ""Owner""}]","[{""name"": ""Mr. Peter Popat"", ""position"": ""Owner""}]"
178,2024-02-28 15:31:36,2024-02-28 15:31:36,112697016789,Marquis Cleaners & Laundry,"{'full_address': '42407 N. Vision Way # 113, Phoenix, AZ, 85086-1480', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '42407 N. Vision Way # 113', 'postal_code': '85086-1480'}",Dry Cleaners,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/dry-cleaners/marquis-cleaners-laundry-1126-97016789,6235511443,,,,,A,,,,,28/02/2024,,
179,2024-02-28 15:31:36,2024-02-28 15:31:36,112697003543,Velocity Appraisal Group,"{'full_address': '725 W. Pierce Street, Phoenix, AZ, 85007', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '725 W. Pierce Street', 'postal_code': '85007'}",Real Estate Appraiser,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/real-estate-appraiser/velocity-appraisal-group-1126-97003543,6022375660,6022375746,,,,A,,,18,11/8/2005,28/02/2024,"[{""name"": ""Mr. David Mowry"", ""position"": ""President""}, {""name"": ""Mr. David Mowry"", ""position"": ""President""}]","[{""name"": ""Mr. David Mowry"", ""position"": ""President""}]"
180,2024-02-28 15:31:36,2024-02-28 15:31:36,74391812626,Occasions,"{'full_address': '124 S 8th St Opelika, Opelika, AL, 36801', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '124 S 8th St Opelika', 'postal_code': '36801'}",Formal Wear,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/formal-wear/occasions-0743-91812626,3346630601,,,,,NR,,,,,28/02/2024,,
181,2024-02-28 15:31:36,2024-02-28 15:31:36,11261000110446,Danny's Transmissions,"{'full_address': '7531 W Harmont Dr, Peoria, AZ, 85345-8030', 'country': 'Canada', 'region': 'AZ', 'city': 'Peoria', 'street': '7531 W Harmont Dr', 'postal_code': '85345-8030'}",Auto Repair,https://www.facebook.com/alltransbydan,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/peoria/profile/auto-repair/dannys-transmissions-1126-1000110446,6237649140,,,,,A,,,4,10/17/2019,28/02/2024,,
182,2024-02-28 15:31:36,2024-02-28 15:31:36,74351942,Jubilee Cleaning Service LLC,"{'full_address': '577 Lee Road 29, Opelika, AL, 36804-2048', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '577 Lee Road 29', 'postal_code': '36804-2048'}",Cleaning Services,http://www.jubileecleaningservice.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/cleaning-services/jubilee-cleaning-service-llc-0743-51942,3347501082,,,,,A,,,27,1/1/1997,28/02/2024,"[{""name"": ""Mr. Bobby Smith"", ""position"": ""Owner""}, {""name"": ""Mr. Bobby Smith"", ""position"": ""Owner""}]",
183,2024-02-28 15:31:36,2024-02-28 15:31:36,7432000342,Auburn Stark Exterminators,"{'full_address': '601 S 7th St, Opelika, AL, 36801-4911', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '601 S 7th St', 'postal_code': '36801-4911'}",Pest Control,https://www.starkexterminators.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/pest-control/auburn-stark-exterminators-0743-2000342,3348263049,,,,,A,,,29,4/1/1994,28/02/2024,,
184,2024-02-28 15:31:37,2024-02-28 15:31:37,74394364,Anytime Fitness,"{'full_address': '2701 Frederick Rd, Opelika, AL, 36801-7252', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '2701 Frederick Rd', 'postal_code': '36801-7252'}",Fitness Center,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/fitness-center/anytime-fitness-0743-94364,3347596464,,,,,NR,,,,,28/02/2024,"[{""name"": ""Ms. Julie Thorn"", ""position"": ""Owner""}, {""name"": ""Ms. Julie Thorn"", ""position"": ""Owner""}]","[{""name"": ""Ms. Julie Thorn"", ""position"": ""Owner""}]"
185,2024-02-28 15:31:37,2024-02-28 15:31:37,74394527,Kingdom Child Care,"{'full_address': '611 1st Ave, Opelika, AL, 36801-4307', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '611 1st Ave', 'postal_code': '36801-4307'}",Child Care Centers,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/child-care-centers/kingdom-child-care-0743-94527,3347497051,,,,,A,,,12,12/28/2011,28/02/2024,"[{""name"": ""Ms. Wilhelmia O Murph"", ""position"": ""Owner""}, {""name"": ""Ms. Wilhelmia O Murph"", ""position"": ""Owner""}]",
186,2024-02-28 15:31:37,2024-02-28 15:31:37,74391816785,"Peterson Williams Funeral Home, Inc.","{'full_address': '1016 Mccoy St, Opelika, AL, 36801-5956', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '1016 Mccoy St', 'postal_code': '36801-5956'}",Funeral Director,http://www.petersonandwilliamsfuneralhome.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/funeral-director/peterson-williams-funeral-home-inc-0743-91816785,3347456473,3347456474,,,,A,,,101,6/15/1922,28/02/2024,,
187,2024-02-28 15:31:37,2024-02-28 15:31:37,74395064,Dixie Electric Plumbing Air,"{'full_address': '2301 Enterprise Dr STE E, Opelika, AL, 36801-7277', 'country': 'Canada', 'region': 'AL', 'city': 'Opelika', 'street': '2301 Enterprise Dr STE E', 'postal_code': '36801-7277'}",Electric Companies,http://calldixie.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/al/opelika/profile/electric-companies/dixie-electric-plumbing-air-0743-95064,3342464914,,,1/5,4,NR,,,,,28/02/2024,"[{""name"": ""Mr. Noble Yelverton"", ""position"": ""COO""}, {""name"": ""Mr. Noble Yelverton"", ""position"": ""COO""}, {""name"": ""Ms. Christie Patterson"", ""position"": ""Office Manager""}, {""name"": ""Mr. Rodney King"", ""position"": ""Vice President""}]","[{""name"": ""Ms. Christie Patterson"", ""position"": ""Office Manager""}]"
